locality,scientificNameID,scientificName
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,1,Dactylia delicata
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",2,Dysidea lizardensis
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,2,Dysidea lizardensis
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,2,Dysidea lizardensis
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,3,Platycladia palmatifida
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),1365,Alcyonacea sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',1365,Alcyonacea sp.
Kandavu 'Pearl reef' Outer slope of barrier reef  eastern tip,103483,Ascidia
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,103483,Ascidia
Kandavu Galoa Harbour Outer slope of barrier reef,103483,Ascidia
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',103483,Ascidia
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,103483,Ascidia
Nukusemanu reef Outer slope north of atoll,103483,Ascidia
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,103483,Ascidia
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,103483,Ascidia
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),103483,Ascidia
Vanua Levu Kakaulevu Reef western edge across from Kia Island,103483,Ascidia
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',103483,Ascidia
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,103483,Ascidia
Vanua Levu Western slope of Kakaulau Reef,103483,Ascidia
Bud reef' Lagoon pinnacle across from Yavu Island,131707,Pericharax sp.
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,131707,Pericharax sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,131707,Pericharax sp.
Vanua Levu Kakaulevu Reef western edge across from Kia Island,131707,Pericharax sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",131707,Pericharax sp.
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,131707,Pericharax sp.
Ngau Outer slope of barrier reef across from village,131731,Leucetta sp.
Nukusemanu reef Outer slope north of atoll,131731,Leucetta sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),131731,Leucetta sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131731,Leucetta sp.
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',131738,Aplysilla sp.
Vanua Levu Western slope of Kakaulau Reef,131738,Aplysilla sp.
Bud reef' Lagoon pinnacle across from Yavu Island,131745,Dysidea sp.
Bud reef' Nananikita bud reef  eastern edge,131745,Dysidea sp.
Ile Yanuca Along coast at northern tip of island,131745,Dysidea sp.
Kandavu 'Pearl reef' Outer slope of barrier reef  eastern tip,131745,Dysidea sp.
Kandavu Galoa Harbour Outer slope of barrier reef,131745,Dysidea sp.
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,131745,Dysidea sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,131745,Dysidea sp.
Nanuku reef North-west of lagoon,131745,Dysidea sp.
Nukusemanu reef Outer slope north of atoll,131745,Dysidea sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131745,Dysidea sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",131745,Dysidea sp.
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",131751,Ircinia sp.
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,131751,Ircinia sp.
Vanua Levu Kakaulevu Reef western edge across from Kia Island,131751,Ircinia sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131751,Ircinia sp.
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,131759,Spongia sp.
Ile Yanuca Along coast at northern tip of island,131759,Spongia sp.
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',131759,Spongia sp.
Nanuku reef North-west of lagoon,131759,Spongia sp.
Kandavu Galoa Harbour Outer slope of barrier reef,131761,Aplysinopsis sp.
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',131761,Aplysinopsis sp.
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",131761,Aplysinopsis sp.
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,131761,Aplysinopsis sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,131761,Aplysinopsis sp.
Vanua Levu Kakaulevu Reef western edge across from Kia Island,131761,Aplysinopsis sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131761,Aplysinopsis sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",131761,Aplysinopsis sp.
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,131761,Aplysinopsis sp.
Kandavu Galoa Harbour Outer slope of barrier reef,131762,Cacospongia sp.
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,131762,Cacospongia sp.
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,131762,Cacospongia sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131762,Cacospongia sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",131762,Cacospongia sp.
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,131762,Cacospongia sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,131767,Hyrtios sp.
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,131767,Hyrtios sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,131767,Hyrtios sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),131767,Hyrtios sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),131767,Hyrtios sp.
Vanua Levu Kakaulevu Reef western edge across from Kia Island,131767,Hyrtios sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131767,Hyrtios sp.
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,131767,Hyrtios sp.
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,131771,Agelas sp. nov
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,131776,Cribrochalina sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),131776,Cribrochalina sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),131776,Cribrochalina sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",131776,Cribrochalina sp.
Vanua Levu Lagoon between 'Cakaulevu' barrier reef and 'Vuata Reef',131781,Stylissa sp.
Nukusemanu reef Outer slope north of atoll,131802,Axinyssa sp.
Vanua Levu N-NW slope of Laukotolailai Reef,131802,Axinyssa sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",131802,Axinyssa sp.
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,131802,Axinyssa sp.
Bud reef' Lagoon pinnacle across from Yavu Island,131825,Callyspongia sp.
Nanuku reef North-west of lagoon,131825,Callyspongia sp.
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,131825,Callyspongia sp.
Vanua Levu N-NW slope of Laukotolailai Reef,131825,Callyspongia sp.
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,131825,Callyspongia sp.
Vanua Levu Western slope of Kakaulau Reef,131834,Haliclona sp.
Nukusemanu reef Outer slope north of atoll,131842,Gelliodes sp.
Nukusemanu reef Outer slope north of atoll,131847,Petrosia sp.
Vanua Levu N-NW slope of Laukotolailai Reef,131847,Petrosia sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131847,Petrosia sp.
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,131847,Petrosia sp.
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',131849,Xestospongia sp.
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",131849,Xestospongia sp.
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,131849,Xestospongia sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,131849,Xestospongia sp.
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,131849,Xestospongia sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,131849,Xestospongia sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131849,Xestospongia sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),131852,Oceanapia sp.
Vanua Levu N-NW slope of Laukotolailai Reef,131852,Oceanapia sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',131852,Oceanapia sp.
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,131852,Oceanapia sp.
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,131912,Ulosa sp.
Ile Yanuca Along coast at northern tip of island,131999,Jaspis sp.
Ngau Outer slope of barrier reef across from village,131999,Jaspis sp.
Nukusemanu reef Outer slope north of atoll,131999,Jaspis sp.
Bud reef' Lagoon pinnacle across from Yavu Island,132022,Chondrosia sp.
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,132022,Chondrosia sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,132022,Chondrosia sp.
Ngau Outer slope of barrier reef across from village,132022,Chondrosia sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',132022,Chondrosia sp.
Bud reef' Lagoon pinnacle across from Yavu Island,132286,Leucetta solida
Bud reef' Lagoon pinnacle across from Yavu Island,132286,Leucetta solida
Nanuku reef North-west of lagoon,132286,Leucetta solida
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,132286,Leucetta solida
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),132286,Leucetta solida
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),132286,Leucetta solida
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),132286,Leucetta solida
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),132286,Leucetta solida
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",132286,Leucetta solida
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,132286,Leucetta solida
Bud reef' Lagoon pinnacle across from Yavu Island,132309,Darwinella cf. intermedia
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,132321,Dysidea cf. avara
Vanua Levu Western slope of Kakaulau Reef,132321,Dysidea cf. avara
Bud reef' Lagoon pinnacle across from Yavu Island,132326,Dysidea cf. pallescens
Kandavu 'Pearl reef' Outer slope of barrier reef  eastern tip,132326,Dysidea cf. pallescens
Kandavu Galoa Harbour Outer slope of barrier reef,132326,Dysidea cf. pallescens
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',132326,Dysidea cf. pallescens
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,132326,Dysidea cf. pallescens
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,132326,Dysidea cf. pallescens
Vanua Levu Kakaulevu Reef western edge across from Kia Island,132326,Dysidea cf. pallescens
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',132326,Dysidea cf. pallescens
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,143816,Caulerpa sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),143820,Halimeda copiosa
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),143820,Halimeda copiosa
Vanua Levu Reef in channel between Lawake Island and Namoli Reef,143820,Halimeda copiosa
Vanua Levu Western slope of Kakaulau Reef,143820,Halimeda copiosa
Bud reef' Nananikita bud reef  eastern edge,143823,Rhipilia sp. 2
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,143823,Rhipilia sp. 2
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,143822,Rhipilia sp. 1
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',143823,Rhipilia sp. 2
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,143823,Rhipilia sp. 2
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",143822,Rhipilia sp. 1
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",143823,Rhipilia sp. 2
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,143822,Rhipilia sp. 1
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,143823,Rhipilia sp. 2
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,143823,Rhipilia sp. 2
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,143822,Rhipilia sp. 1
Nanuku reef North-west of lagoon,143822,Rhipilia sp. 1
Nanuku reef North-west of lagoon,143823,Rhipilia sp. 2
Nukusemanu reef Outer slope north of atoll,143823,Rhipilia sp. 2
Nukusemanu reef Outer slope north of atoll,143822,Rhipilia sp. 1
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),143822,Rhipilia sp. 1
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",143823,Rhipilia sp. 2
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,143906,Chondria sp.
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',143906,Chondria sp.
Vanua Levu Kakaulevu Reef flat outer slope,143914,Laurencia sp.
Nanuku reef North-west of lagoon,143996,Cladophora sp.
Nukusemanu reef Outer slope north of atoll,143996,Cladophora sp.
Vanua Levu Kakaulevu Reef flat outer slope,144011,Hydrolithon
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),144019,Melobesia
Ile Yanuca Along coast at northern tip of island,144023,Pneophyllum
Ngau Outer slope of barrier reef across from village,144023,Pneophyllum
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),144023,Pneophyllum
Bud reef' Nananikita bud reef  eastern edge,144027,Titanoderma
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,144027,Titanoderma
Ngau Outer slope of barrier reef across from village,144028,Sporolithon
Bud reef' Lagoon pinnacle across from Yavu Island,144045,Halymenia sp.
Nukusemanu reef Outer slope north of atoll,144045,Halymenia sp.
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",144045,Halymenia sp.
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,144051,Peyssonnelia sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,144051,Peyssonnelia sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144051,Peyssonnelia sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),144051,Peyssonnelia sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144096,Asteronema sp.
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,144175,Platoma sp.
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144188,Gracilaria sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144208,Ganonema sp.
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144223,Plocamium sp.
Vanua Levu N-NW slope of Laukotolailai Reef,144223,Plocamium sp.
Ngau Outer slope of barrier reef across from village,144241,Gloiocladia sp.
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,144247,Botryocladia sp.
Ngau Outer slope of barrier reef across from village,144247,Botryocladia sp.
Kandavu Galoa Harbour Outer slope of barrier reef,144254,Rhodymenia sp. 3
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144254,Rhodymenia sp. 3
Ngau Outer slope of barrier reef across from village,144253,Rhodymenia sp. 2
Vanua Levu Kakaulevu Reef flat outer slope,144254,Rhodymenia sp. 3
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144253,Rhodymenia sp. 2
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),144253,Rhodymenia sp. 2
Vanua Levu N-NW slope of Laukotolailai Reef,144252,Rhodymenia sp. 1
Ile Yanuca Along coast at northern tip of island,144456,Bryopsis pennata
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,144456,Bryopsis pennata
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,144456,Bryopsis pennata
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144456,Bryopsis pennata
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),144456,Bryopsis pennata
Vanua Levu Kakaulevu Reef western edge across from Kia Island,144456,Bryopsis pennata
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',144456,Bryopsis pennata
Bud reef' Lagoon pinnacle across from Yavu Island,144462,Derbesia marina
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,144467,Caulerpa cupressoides
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",144467,Caulerpa cupressoides
Nanuku reef North-west of lagoon,144467,Caulerpa cupressoides
Nukusemanu reef Outer slope north of atoll,144467,Caulerpa cupressoides
Vanua Levu Western slope of Kakaulau Reef,144467,Caulerpa cupressoides
Bud reef' Nananikita bud reef  eastern edge,144472,Caulerpa racemosa
Ile Yanuca Along coast at northern tip of island,144472,Caulerpa racemosa
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",144472,Caulerpa racemosa
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',144472,Caulerpa racemosa
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,144472,Caulerpa racemosa
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",144472,Caulerpa racemosa
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,144472,Caulerpa racemosa
Nanuku reef North-west of lagoon,144472,Caulerpa racemosa
Nukusemanu reef Outer slope north of atoll,144472,Caulerpa racemosa
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,144472,Caulerpa racemosa
"Vanua Levu Lagoon, intermediate reef flat",144472,Caulerpa racemosa
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,144472,Caulerpa racemosa
Vanua Levu Western slope of Kakaulau Reef,144472,Caulerpa racemosa
Nanuku reef North-west of lagoon,144474,Caulerpa sertularioides
Vanua Levu Lagoon between 'Cakaulevu' barrier reef and 'Vuata Reef',144474,Caulerpa sertularioides
"Vanua Levu Lagoon, intermediate reef flat",144474,Caulerpa sertularioides
Vanua Levu Western slope of Kakaulau Reef,144474,Caulerpa sertularioides
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,144476,Caulerpa taxifolia
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",144476,Caulerpa taxifolia
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',144476,Caulerpa taxifolia
Nukusemanu reef Outer slope north of atoll,144476,Caulerpa taxifolia
Vanua Levu Lagoon between 'Cakaulevu' barrier reef and 'Vuata Reef',144476,Caulerpa taxifolia
Vanua Levu Western slope of Kakaulau Reef,144476,Caulerpa taxifolia
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,144477,Caulerpa webbiana
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,144477,Caulerpa webbiana
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144477,Caulerpa webbiana
Nanuku reef North-west of lagoon,144477,Caulerpa webbiana
Nukusemanu reef Outer slope north of atoll,144477,Caulerpa webbiana
Vanua Levu Ravi Ravi channel eastern edge of pass near outlet,144477,Caulerpa webbiana
Ile Yanuca Along coast at northern tip of island,144481,Halimeda discoidea
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",144481,Halimeda discoidea
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,144481,Halimeda discoidea
Nukusemanu reef Outer slope north of atoll,144481,Halimeda discoidea
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,144481,Halimeda discoidea
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144481,Halimeda discoidea
Vanua Levu Lagoon between 'Cakaulevu' barrier reef and 'Vuata Reef',144481,Halimeda discoidea
Vanua Levu N-NW slope of Laukotolailai Reef,144481,Halimeda discoidea
"Vanua Levu Outer slope of Cakaunikuita barrier reef 5.5 miles west of the pass, near tip.",144481,Halimeda discoidea
Vanua Levu Western slope of Kakaulau Reef,144481,Halimeda discoidea
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,144482,Halimeda opuntia
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",144482,Halimeda opuntia
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144482,Halimeda opuntia
"Vanua Levu Lagoon, intermediate reef flat",144482,Halimeda opuntia
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',144482,Halimeda opuntia
Bud reef' Lagoon pinnacle across from Yavu Island,144487,Rhipilia tenaculosa
Bud reef' Nananikita bud reef  eastern edge,144487,Rhipilia tenaculosa
Ile Yanuca Along coast at northern tip of island,144487,Rhipilia tenaculosa
Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel',144487,Rhipilia tenaculosa
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,144487,Rhipilia tenaculosa
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",144487,Rhipilia tenaculosa
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,144487,Rhipilia tenaculosa
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144487,Rhipilia tenaculosa
Nanuku reef North-west of lagoon,144487,Rhipilia tenaculosa
Nukusemanu reef Outer slope north of atoll,144487,Rhipilia tenaculosa
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,144487,Rhipilia tenaculosa
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),144487,Rhipilia tenaculosa
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),144487,Rhipilia tenaculosa
Vanua Levu Kakaulevu Reef western edge across from Kia Island,144487,Rhipilia tenaculosa
Vanua Levu Outer slope of barrier reef west of 'Sau Sau Pass',144487,Rhipilia tenaculosa
Vanua Levu Kakaulevu Reef northern edge east of Kia Island,144506,Anotrichium tenue
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,144541,Ceramium codii
"Vanua Levu Lagoon, intermediate reef flat",144706,Spyridia filamentosa
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144712,Wrangelia argus
Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island,144714,Dasya baillouviana
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,144714,Dasya baillouviana
Nanuku reef North-west of lagoon,144714,Dasya baillouviana
Kandavu 'Pearl reef' Outer slope of barrier reef southern tip,144731,Heterosiphonia crispella
Ngau Outer slope of barrier reef across from village,144731,Heterosiphonia crispella
Vanua Levu Western slope of Kakaulau Reef,144731,Heterosiphonia crispella
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,144782,Taenioma perpusillum
Heemskercq reef Outer slope of immerged barrier reef north of Nanuku Reef,144826,Laurencia minuta
Bud reef' Lagoon pinnacle across from Yavu Island,145017,Microdictyon umbilicatum
Nagelelevu Lagoon' Lagoon seabed about 1 mile west of island,145017,Microdictyon umbilicatum
"Nagelelevu Lagoon' Northwest tip of barrier reef, outer slope",145017,Microdictyon umbilicatum
Nagelelevu Lagoon' Outer slope north of Ngelelevu Island,145017,Microdictyon umbilicatum
Nanuku reef North-west of lagoon,145017,Microdictyon umbilicatum
Ngau Outer slope of barrier reef across from village,145017,Microdictyon umbilicatum
Nukusemanu reef Outer slope north of atoll,145017,Microdictyon umbilicatum
Vanua Levu Kakaulevu Reef northern edge east of Kia Island (in bend),145017,Microdictyon umbilicatum
Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,145120,Hydrolithon onkodes
